word,tfidf
cell,1.4073109023022072
cells,1.3944945977337426
transplantation,1.3543655328370592
bd,1.3122695198243328
disease,1.3115220451131502
pharmacodynamic,1.0530661904524015
uveitis,1.0282510515181669
stem,0.9788669710590878
anti,0.973150333796956
versus,0.918654296898813
graft,0.8958146948915917
viral,0.8682911519242419
tumor,0.8604286664431002
value,0.8542598533703275
haplo,0.8232220640942451
host,0.8209356710273169
vasculitis,0.8135034484985848
hematopoietic,0.8034296160146439
reduce,0.7966396027404173
severe,0.755124045543704
donor,0.736233578961126
efficacy,0.7279348837811975
antibiotic,0.6989626889436782
hypothesis,0.6874742537291052
ks,0.6853812374050439
refractory,0.6706828937674154
use,0.6578714221236397
risk,0.6569038540305349
combination,0.6410791486108642
unrelated,0.6320612740689565
survival,0.6155641818817839
others,0.5970493835369505
years,0.5942147943740204
resistant,0.5923306560615071
higher,0.5781134816466481
may,0.5708837109305857
sct,0.56694230289506
role,0.5657789023705075
immune,0.5469473526442475
antigen,0.5375801130874864
associated,0.5367426813594229
immunosuppressive,0.5343315056339376
results,0.5319879879393192
randomized,0.5312429375794668
transplant,0.526170545905904
remission,0.5254397243630907
approach,0.5252822307247567
safety,0.5206185179619924
treatments,0.5182564368656035
could,0.5141671838628025
infection,0.5100406970619018
antibody,0.5095734793882745
l1,0.5089083285430609
major,0.5076217051342724
effects,0.5062101886557707
systemic,0.5045785345233634
infections,0.502998133390266
non,0.5017294517550894
high,0.49609191629469745
shown,0.47789238654862287
effective,0.4723713352986257
derived,0.46110112473332576
first,0.45288680473806003
mud,0.45240687938809593
response,0.45017331505370556
tnf,0.4485752326132163
dose,0.446524142343966
number,0.44325530337549607
free,0.4358556749347205
induced,0.43535057236217484
expression,0.4342265256856883
well,0.4294858976924249
day,0.42898286861717266
matched,0.42892607353388434
allogenic,0.425698610022255
able,0.42515057151905067
acute,0.4235997330202985
reported,0.4195499737435275
months,0.41938187263969534
related,0.4141566606773791
leukocyte,0.41343984050465366
human,0.4133811827664724
repeated,0.41113048439813077
drug,0.4091453064324509
immunomodulatory,0.4085239982570633
several,0.4054114041913422
using,0.40277209954323684
phase,0.4005399497625141
cord,0.3952239838307208
monoclonal,0.3934641703177054
blood,0.39305772157329055
relapse,0.3880638048753976
ptcy,0.3865832436288895
days,0.38390127765643867
donors,0.383100773406876
improve,0.38090189611916403
early,0.3790348993834809
thus,0.37618329201340645
properties,0.37600003145451594
activity,0.37247697037397515
infusion,0.37225429719137804
identical,0.36863606240484814
overall,0.3672295627852392
umbilical,0.3656949149432817
group,0.35964828686370875
infectious,0.3568728312919415
evidence,0.3521060555831419
costs,0.3487289079425814
therapeutic,0.3483088116564711
used,0.34620156615630115
effect,0.34301423240923457
antibodies,0.3372956779618913
therefore,0.33238151218009226
found,0.3307971736558669
ii,0.3296770189853599
need,0.3292441449230878
regimen,0.3290890767804313
good,0.3281394611506156
post,0.32781377919714344
outcomes,0.32480302372578285
cancer,0.32400911678436184
hypothesize,0.3228479401512693
significant,0.32020643619782846
recently,0.3178329506594313
trials,0.3160804669485173
inflammation,0.315768866214859
blockade,0.31576189410394867
international,0.3152193891635575
10,0.31391500677748446
also,0.31325556549200717
population,0.3117751624016981
mortality,0.30661001509696906
involvement,0.30361986958150555
prevent,0.3032103464814777
14,0.30088400341254623
alone,0.30082708741517206
achieve,0.2999631628093168
chronic,0.29715943788566934
due,0.2906367481297493
50,0.2893021432115701
developing,0.2876781667559344
transplanted,0.2870386263744925
controlled,0.2866338613484852
60,0.2826603962758096
serum,0.281114600524912
mds,0.27468877234682954
increased,0.2722395598296095
manifestations,0.27183286957019
active,0.27129140246947236
concentration,0.27062297241029976
possible,0.2703430529523489
outcome,0.2698517137615533
benefit,0.26777604326276033
biomarkers,0.2670756217175415
hope,0.2670756217175415
last,0.26532400736132156
replication,0.2647938478997532
sufficient,0.26263838812162965
experimental,0.2626185115480629
treated,0.2599238794044595
however,0.2592024335916624
rate,0.25513043326527207
propose,0.2550361578396301
40,0.2541331100304052
adalimumab,0.2536663774110033
cases,0.2527577684152653
19,0.25148799855483267
correlated,0.2504183556174377
optimal,0.24858607461957183
immunosuppressants,0.2479825288808122
moreover,0.24661566019710984
posterior,0.2446953173327051
according,0.24457932659514375
initiated,0.24402557349562592
allogeneic,0.24216056786699525
anemia,0.24138869044223338
second,0.23965699884210273
primary,0.23952826624747492
conditioning,0.23920958369886083
checkpoint,0.23894610148543882
effector,0.23894610148543882
carcinoma,0.23894610148543882
side,0.2375329157375794
evaluate,0.23578610195531535
inhibition,0.23547655900650907
european,0.2350099268871072
70,0.23373278858016042
pd1,0.2328604524294619
acquired,0.22966599834256843
poor,0.22939428077209922
vitro,0.22939133318868246
healthy,0.22939133318868246
improved,0.22837139210263144
20,0.2282341613800565
information,0.22813074227104174
data,0.226475918060869
mismatched,0.22597468327021364
head,0.2253448649502482
assessed,0.22498493089189686
observed,0.22395961625965224
event,0.22366999555911887
rationale,0.22364238171714323
tumors,0.22270315707410854
lower,0.2225798020020139
strong,0.221749831170438
threatening,0.2215763369372835
inflammatory,0.21978676252760215
adults,0.21808704192910727
setting,0.21740530778475856
biologics,0.21683298403070805
comparing,0.21642568033087936
might,0.21619900276465617
currently,0.21612864762602377
agents,0.21492077276675578
year,0.21471213512228104
allo,0.21398934448665238
prospective,0.21379713236389292
evolution,0.21348805980027913
main,0.21270474676649181
much,0.21262743608954332
obtain,0.21221672142349074
without,0.21218417683911941
efficient,0.21172868619628937
increasing,0.21116570862891682
level,0.21028897816596923
line,0.2101756865350719
targeting,0.21007949890763059
failure,0.20880699234960756
development,0.20874198648056658
recent,0.2085830161295444
ocular,0.20806620100771372
approved,0.2069858523040095
terms,0.20685112665939775
12,0.2068354255816266
presenting,0.20659022440086022
inhibitors,0.20652521853181924
considering,0.20618463998963246
provides,0.2052724440016368
tolerance,0.2052724440016368
therapy,0.2051657284410362
mofetil,0.2032672529931103
mycophenolate,0.2032672529931103
plasma,0.20312068192193047
demonstrate,0.20311799528426933
disorders,0.2025560963768103
one,0.20188084021489128
life,0.20014745992998062
term,0.2000596046070322
cyclophosphamide,0.20002642649420452
increase,0.19980984143311956
fluid,0.1993955127105418
blindness,0.19748253164825114
optimized,0.1973628287539976
goal,0.1973628287539976
events,0.1973628287539976
failures,0.1973628287539976
weeks,0.19603878288120144
novel,0.19597377701216045
immunity,0.19597377701216045
focus,0.19359968926229676
available,0.19108297549067815
45,0.19049442564675764
strategy,0.1902085456496615
based,0.1893859471739761
superior,0.1893319672872787
steroids,0.188970650728711
fda,0.188909077059924
arm,0.188909077059924
curative,0.18813510749845802
ist,0.18718331784387027
rates,0.18683691502878685
despite,0.1865979917422449
controls,0.18459461928559148
dramatically,0.18307249875977563
choice,0.1821558475781153
better,0.1802774764192237
assess,0.180232665367332
morbidity,0.1797800832166041
option,0.17917190980536385
significantly,0.17892995405752643
responsible,0.17824760967826886
retrospective,0.177984726701726
best,0.17651475401535371
following,0.17117851298232734
tissue,0.1710576979517075
directly,0.17101196060603832
prolonged,0.16938763810970917
spinal,0.16851782724286365
cerebro,0.16851782724286365
highly,0.16784478603460934
profile,0.16758815547277775
65,0.16758815547277775
infusions,0.16758815547277775
intermediate,0.16699140196138063
model,0.16671800761595146
management,0.16553870079706257
iii,0.16542277630028568
demonstrated,0.1639929979994711
consequence,0.1633371760014452
control,0.16297510310093732
including,0.1628436917899707
compared,0.16237327083068753
mice,0.16157874228500413
question,0.16102927634271494
source,0.15967854022513855
reduced,0.15873638369430962
type,0.15718073884902256
grafts,0.15676935549210563
haploidentical,0.15676935549210563
frequent,0.15541641256924182
grfs,0.15535928248704894
adult,0.1551820332296508
another,0.1538830861865158
ongoing,0.1538830861865158
two,0.15211992136119232
time,0.15209924754012105
suggest,0.1514918767353825
complete,0.15106762075552937
supports,0.15090526752756833
kaposi,0.15084026165852732
axis,0.15084026165852732
sarcoma,0.15084026165852732
endemic,0.15084026165852732
selective,0.15084026165852732
confirmed,0.15056896653303908
proposes,0.15056896653303908
models,0.15041354370758603
levels,0.15041354370758603
improvement,0.14906814788105754
vascular,0.1490466466966613
updated,0.1476662971130041
rapidly,0.14681838623427934
mainly,0.14630544073866572
incidence,0.14434558278756993
reduction,0.14271028326535906
treat,0.142548376838473
rheumatism,0.14237687048407272
behcets,0.14237687048407272
league,0.14237687048407272
ref,0.14190877713130673
death,0.13946110393195837
include,0.13823323280632405
biologic,0.13823323280632405
addressing,0.13812470397347967
young,0.1379635555429931
proven,0.13770514764422648
favorable,0.13770514764422648
induction,0.1371354026889915
recipient,0.1367923524274023
potentially,0.1367923524274023
peripheral,0.13569796444025753
leading,0.13505697806414554
cd20,0.13423560516529673
gov,0.13311531253179293
sibling,0.13219842339763666
administration,0.131212830475009
alternative,0.131212830475009
grade,0.1306134757567628
90,0.13057544182294906
aplastic,0.12974240468284648
remain,0.12974240468284648
historical,0.12974240468284648
inhibitor,0.12729694728406452
identify,0.12729694728406452
absence,0.12729694728406452
allowing,0.12646576558535289
increases,0.12633601268404124
idiopathic,0.12597926519114563
test,0.12565288747258616
potential,0.1255404714639244
defined,0.12256285042595669
system,0.12249784455691569
designed,0.1223309405452928
submitted,0.1223309405452928
performed,0.12104491466537062
different,0.11902830207798593
three,0.11902830207798593
syndrome,0.11662203025202011
long,0.11604831681150585
activated,0.1159407007666012
received,0.11571559757357651
replete,0.11453542350696416
firm,0.1126724324751241
complications,0.1126122412961809
needed,0.11111900874177522
targets,0.11111900874177522
four,0.11111868683034673
requiring,0.10936253292163511
whether,0.10919582653099195
presentation,0.10913082066195096
addition,0.10582798457366435
would,0.10582798457366435
plus,0.10566127818302119
leukemia,0.10437017273847413
secondary,0.10427143397796655
rejection,0.10427143397796655
sparing,0.10398930292049778
80,0.10317917698950085
little,0.10317917698950085
carrying,0.10317917698950085
infliximab,0.10206612070971452
retinal,0.10206612070971452
15,0.10206612070971452
2014,0.1011234666930923
aims,0.09976276222431191
rapid,0.09976276222431191
functional,0.0996977563552709
toxicity,0.09967484514616526
new,0.09791836932602516
older,0.09791836932602516
case,0.097751662935382
many,0.09742686763168884
within,0.09622821387634115
double,0.09622821387634115
promising,0.09622821387634115
france,0.09576287890681597
family,0.09571675193029408
encouraging,0.09571675193029408
compare,0.09415522983432431
unknown,0.09415522983432431
still,0.09402750454355921
involved,0.09398852344368115
raising,0.09398852344368115
chemotherapy,0.09223533129606412
usual,0.09223533129606412
team,0.09223533129606412
