word,tfidf
disease,1.9196697118781982
week,1.7180728337038118
day,1.5866106057633769
graft,1.5736489871587067
transplantation,1.472480240628017
cell,1.431044516597033
host,1.401104893703297
versus,1.348735514189613
uveitis,1.2894621135029887
stem,1.2084463121343858
cells,1.1275514408246108
haplo,1.0392390907012115
days,1.0372239850300506
bd,1.0300116125989014
12,1.0247961668103671
transplant,0.9875158573711735
hematopoietic,0.9338151123473493
mesenchymal,0.9284204746906453
others,0.8818989356029165
stromal,0.8816176103073061
anti,0.8800937410432087
non,0.8474937781894979
prevalence,0.8120698656331298
response,0.7830610092485748
donor,0.7724246194042003
antibiotic,0.7594608198200543
survival,0.7453381124895186
relapse,0.7410206559640772
weeks,0.727363559057862
randomized,0.7270049609710918
refractory,0.7234408411154107
dose,0.7130547407784149
milligrams,0.7110549885478358
severe,0.7077348963399841
blood,0.7070448277306411
subjects,0.7048009061232907
prior,0.693154725642253
kilograms,0.6814837837861282
post,0.6799755725537904
within,0.6717159914365955
cd,0.6679095878045074
active,0.6663775820054045
efficacy,0.6601881273382533
acute,0.6405407514939914
human,0.6387889599135317
duration,0.6384947182475207
conditioning,0.6376696791730178
therapy,0.632490460485964
vasculitis,0.6270882223666496
related,0.617368087711207
first,0.6140412223041453
one,0.6036414127964377
sct,0.5992232990304953
rate,0.5990194067976402
ks,0.5967839700278836
arm,0.5857678506969729
systemic,0.577650108556972
pharmacodynamic,0.5768865941196112
defined,0.5729850716477838
24,0.5617746360137945
adalimumab,0.5545623713434824
according,0.5524859871481133
overall,0.5523837452700318
graall,0.5471018513416509
period,0.5446772808587284
infection,0.5441369294250947
allogeneic,0.5440060190059202
increased,0.5399773122216012
covid,0.5353766390015947
including,0.531749708548484
treated,0.5273554318618354
ptcy,0.5255725240288996
concentration,0.5227145007847612
placebo,0.5210068568318891
use,0.5168667926638746
19,0.515634238698058
leukocyte,0.5139623485805942
injection,0.5125428547507326
activity,0.5101977388895687
matched,0.5088917240141649
antigen,0.5066498643427825
safety,0.5047191941843397
imaging,0.4991434771148535
oral,0.4957942533970057
drug,0.4950810333949764
14,0.494704187634249
hospital,0.4933354049372238
new,0.48999905457069337
using,0.4878233416362767
breast,0.48365205537315825
group,0.4804390560298676
grade,0.47805167504353246
16,0.4761946692781957
90,0.47554559663299184
life,0.47374428605336205
evaluate,0.47179117897330924
effects,0.46842333319427265
adverse,0.46828332970771747
stage,0.46786803443536296
two,0.4678219097975614
hospitalization,0.4673532075085655
care,0.46683888978402777
cyclophosphamide,0.4620250329234651
per,0.4614601159290639
tumor,0.4609919040695073
negative,0.4603448718459264
high,0.4583866601170317
unrelated,0.4578554448046851
following,0.4542807589803292
48,0.4516630371625996
infusion,0.45010369708721104
reported,0.447384915058549
least,0.44618352426987284
year,0.4458052083472869
regimen,0.4441270387179246
research,0.4433687303439716
results,0.4396769156313525
rituximab,0.4358362453701335
also,0.43570639277365886
belimumab,0.43446549676809476
free,0.43346735326063657
21,0.43283407034076066
events,0.43274398660017227
randomization,0.4317062093711519
prednisone,0.42790802325509025
tocilizumab,0.4274603783249583
complete,0.42674150334005395
score,0.42613197576235856
aes,0.42406465712058977
mud,0.42385373757190525
endpoint,0.4229624206951567
chronic,0.4227387008009696
20,0.42141848543449884
tnf,0.41828164823821057
data,0.41742628554309275
failure,0.4119844622212511
side,0.4116819230415776
15,0.40619073969060965
remission,0.4055579081983091
incidence,0.40473533133378575
best,0.40299129404351136
fludarabine,0.4021781895222154
used,0.3994717257106939
treosulfan,0.39856042726616325
mortality,0.39699223126667804
immune,0.39597692880625923
without,0.3950846847212785
marrow,0.39446686818060595
hydrogen,0.39194752749606915
ion,0.39194752749606915
visit,0.39187301878837094
effect,0.38825848758706816
intravenous,0.38816660283266724
pediatric,0.3877325293042064
anemia,0.38056393745251355
ii,0.38003346370438934
hours,0.3791350536568227
cancer,0.3784107419241283
involvement,0.3753605407359396
identical,0.3730911436777936
associated,0.37305597733994855
quality,0.37189079701779887
eye,0.36833195821964315
22,0.3637174568490275
lesions,0.36192385137449484
administration,0.3616074522234335
history,0.3612403814105106
ocular,0.35982987363240154
50,0.3595070072346988
performed,0.3592097780777847
may,0.3584826470201078
40,0.3569678740239603
saa,0.35612050180680355
compared,0.35358077054252934
specific,0.3527394236179167
retinal,0.35202587190517326
antibodies,0.35105799695870127
standard,0.3483955989420622
thymoglobulin,0.3460200477971543
function,0.3447342916153288
36,0.34457729858875114
pembrolizumab,0.3436709617895648
test,0.3435653555285278
major,0.342915510600963
main,0.3421981199429502
leukemia,0.3419149790248386
virus,0.34013227927061174
based,0.3399822269256763
prophylaxis,0.3391398513479053
evidence,0.3378086535940539
behcets,0.3377872865266138
25,0.33715377231527577
immunosuppressive,0.336278768957952
adult,0.33477867779404785
infectious,0.33447276275533544
due,0.33413516728813075
intensive,0.33228440708571017
corticosteroids,0.33143457711601093
mycophenolate,0.32940275187051643
last,0.3265388175226582
decreased,0.32632765643487194
tuberculosis,0.3246276946304643
time,0.3239001779873103
conventional,0.3216472864796159
profile,0.31823553886531275
effective,0.31687630078290535
extension,0.3151342619426872
obtained,0.31512720833927693
2005,0.31244131065068836
participants,0.3122377165023917
classic,0.3121393310651799
endemic,0.3121393310651799
risks,0.3113891823101466
endpoints,0.31090954169940577
management,0.3108298164994421
of,0.3105659260345553
aplastic,0.31043534916924387
groups,0.3102258818641064
monoclonal,0.30805925816714413
mofetil,0.30747026544457595
baseline,0.30735543239807406
age,0.30602999778866397
drugs,0.3056016884972075
system,0.30540387133582503
observed,0.30530472097946454
28,0.30275987029094864
available,0.3022540500541806
responders,0.30127106714148366
assessment,0.30109403681418845
60,0.29963497453399246
infections,0.2996008363133604
compare,0.2992648975119237
informed,0.2991373940463668
ml,0.29864471213060384
treatments,0.29830843152850156
ultrasound,0.2961075940779134
approach,0.29587741501278964
unit,0.2948745166438857
visual,0.29407572664230486
protocol,0.29367571050835406
skin,0.2930083656257195
70,0.29261309819900266
complications,0.2921631011309544
centers,0.28948063398772705
syndrome,0.28783157462924575
sample,0.28778475551429067
center,0.2867769750544391
louis,0.28611549202861913
every,0.28282005214747546
event,0.28254979883950343
term,0.2822498761240036
classification,0.28214766686226644
prospective,0.282086562449248
investigational,0.28199627989425646
renal,0.28153754839018075
mismatch,0.2803519367510995
cutaneous,0.27884857976147165
saint,0.2786565006677292
trials,0.27709574646658536
reduced,0.2764664051630702
2003,0.275785331057885
inflammation,0.27568609293268503
levels,0.2744322869556682
reduction,0.2741789676047925
thus,0.27297425437844186
assess,0.27295654710737827
l1,0.27142444794789655
serum,0.2713877979089631
daily,0.2711402621380181
minimal,0.2705759392808654
received,0.2700584166429048
biomarkers,0.269647394689225
respiratory,0.2691667736672619
simons,0.26871125786184163
toxicity,0.2667173034473869
comparing,0.2666613376402764
lung,0.26641061602354776
niu,0.26554751258006654
cellular,0.26521388825759795
long,0.2650377878408977
therapeutic,0.2650229373370774
recently,0.26436866332771375
cases,0.2641856955447869
potential,0.26415184049188795
nausea,0.26409020979891457
health,0.2639543409033515
organ,0.26322246401609595
100,0.2625803659919383
records,0.2619916637098866
optimal,0.26196373995823447
assessed,0.26119755155349456
resistant,0.26059017284870856
additional,0.26051246106558135
80,0.2600301168778276
interventional,0.2596331703480372
haploidentical,0.2596249207572643
sepsis,0.25859313169709136
inspired,0.258465101963681
sclerosis,0.2573338159050418
national,0.25722769872489226
current,0.2571810402218242
antibody,0.2570915405139365
case,0.2568244827098988
subject,0.25644523151541854
women,0.2561618190099527
size,0.25574335274624277
red,0.2556669424154314
sarcoma,0.25509062292089946
agent,0.2545838163276434
progression,0.2545258428651124
macular,0.25389897870502726
irradiation,0.2538257722887693
fatigue,0.25362633171392
2019,0.252686865207242
ap,0.2526778400543427
methods,0.2526252571094759
rates,0.25226715027952323
biological,0.2521748168320832
tolerance,0.2519653730229129
injected,0.2517763089761262
resonance,0.251678225803384
magnetic,0.251678225803384
met,0.2516675301095632
corticosteroid,0.2516176970817229
05,0.2502069007487435
gene,0.2493085852084651
monitoring,0.24905649723409057
therapies,0.2478261701818562
site,0.24651361634128077
13,0.24583267219738908
requiring,0.2455502055013842
cure,0.24533429294173464
experimental,0.24416319850525392
confirmed,0.24332242248334784
11,0.24300666712050778
ist,0.2429854936530137
pain,0.24237644744214348
carcinoma,0.24236992584764017
creatinine,0.2419595807881728
cardiac,0.24195056628729486
less,0.24182689155959322
observational,0.24160936776863876
45,0.24150771361286374
55,0.2414940679217035
bone,0.24145958453336105
poor,0.23971293192313226
pcr,0.2396795229536649
benefit,0.23934493507301496
peripheral,0.23877916740424515
known,0.2387278854700684
positive,0.23854221062515624
hp,0.23828632281708964
death,0.23791759665895837
infliximab,0.2378412079333364
acuity,0.23772072828720525
arms,0.23771587039946732
digital,0.23769251878448816
common,0.23750359042541974
changes,0.23684660336208874
either,0.23667383687832058
lupus,0.23617712149350417
scientific,0.2343521499743364
central,0.23427717126844866
french,0.23419795415752342
ratio,0.23346507912594736
aged,0.23319448746551968
sites,0.2328916564221042
adults,0.23147207024447367
signs,0.23086665030029047
line,0.23022011263005843
pulmonary,0.2302043775876229
previous,0.23016216240447793
must,0.2298583497466177
tomography,0.22860082785671298
tumors,0.22840697036501711
inhibitor,0.22721497493782755
occurrence,0.22718249496960083
recherche,0.2266624098354475
busulfan,0.22634564760942855
106,0.22616824915825673
engraftment,0.22587325692421753
however,0.22546726688396168
donors,0.2254201565726897
threatening,0.22472833287828303
transfusion,0.2243642352264686
multicenter,0.22394024936192986
heart,0.22380317452690118
regardless,0.22344934628909774
considered,0.22341899994301728
rash,0.22333806546308707
ciprofloxacin,0.22307049829804448
level,0.22269526809725762
statistical,0.22251976387310585
count,0.22241841458282258
urinary,0.22170590433986462
viral,0.22156290944886856
increase,0.22121116946897507
agents,0.22107885175498504
posterior,0.22106512793947908
similar,0.22029690975766542
include,0.21938639306086216
inflammatory,0.2191144833423375
suspected,0.21900750539748592
receiving,0.21899555998303222
control,0.21862097338742986
disorders,0.21849730899991118
end,0.21662540783066633
terms,0.21642247202477197
transfusions,0.21630736750709373
partial,0.21596061627141158
philadelphia,0.2151129919999542
multi,0.21495600274964077
abnormalities,0.21467984593452386
full,0.21467636187968803
kidney,0.2146424717847604
vascular,0.214576046319895
intestinal,0.21457077826141494
outcomes,0.21430511906319866
sparing,0.21400206347039763
aminotransferase,0.21389483772050624
nomenclature,0.2138114361474374
pregnant,0.21339469247505896
product,0.21289348171449138
outcome,0.2128613078901728
higher,0.2120543170215119
sensitivity,0.21182750513016368
demonstrated,0.21174038257807606
contraception,0.21106445175368485
acquired,0.21028249392395812
old,0.21025918706403132
absence,0.20997114121646931
status,0.2096989204342347
combination,0.20951783478796593
selection,0.20928682878702015
immunodeficiency,0.20832892101411848
option,0.20814302636669899
showed,0.208083301204266
35,0.2076309229125195
change,0.20704658110873675
clinique,0.20695371939330987
reconstitution,0.20692815342333049
lymphoma,0.20630145147176973
300,0.2062872528611318
melanoma,0.20624991307354573
antibiotics,0.20511526393030494
diagnosis,0.20508981535247772
transplanted,0.2046720749477097
17,0.20418018539413182
standardization,0.20380365953914448
overload,0.2032594661503796
better,0.20316358154054434
steroid,0.20304438752919843
hospitalier,0.20286161533081745
nervous,0.2027530309039177
orally,0.20272134329578248
myeloablative,0.20253527541791305
participation,0.20253180021571418
body,0.20233965082821898
diarrhea,0.20228127309249985
corrected,0.20212498662184003
median,0.202037351162702
different,0.2018649130122689
probability,0.20136376222893945
strategy,0.20125661401042674
uncontrolled,0.20119548704724025
department,0.20078098078943266
evaluation,0.20065621891868715
evaluated,0.20054235884581095
another,0.20042088783976925
adenocarcinoma,0.19946844206731457
complicated,0.19942460308246013
centre,0.198831762801419
france,0.19876720737559472
type,0.19859552797959365
improvement,0.19855257282921063
treat,0.1983869378285165
immunosuppression,0.19831149577920307
oedema,0.19796055118360473
prognosis,0.19700415557141487
three,0.19699243307148973
medical,0.19611252930232262
administered,0.19601968750748697
pre,0.1958619083509951
vomiting,0.19552717856365254
residual,0.19519268937111817
need,0.19506477833225458
programme,0.1950613908235003
fertility,0.1946461483914786
reference,0.19433196801511401
aa,0.19410107784710492
controlled,0.19390822662718712
scale,0.19385543399664648
early,0.1934827729169299
metabolic,0.193278841487799
hepatitis,0.19317851085387655
intensity,0.1930067857234799
justification,0.19286719020675078
present,0.1927410697681467
protein,0.1926470949880908
iron,0.1926173065922296
factors,0.19211495783966723
mscs,0.19203554861719654
source,0.19132356830871336
sibling,0.19095760730736058
clinically,0.19027527722855536
intrauterine,0.19020793563979246
currently,0.1895469414602442
radiation,0.18950740291634594
short,0.18929980185261483
millimeter,0.18853347334986523
induction,0.18819839613390218
international,0.18783343164101887
comparison,0.18648757833873703
significant,0.18571717606777094
iii,0.18554558471240867
pregnancy,0.18512311608727014
diagnostic,0.18507786140057425
chemotherapy,0.18474248427656795
shown,0.18426569476628296
underlying,0.1839238580992712
social,0.18378513283856132
eligible,0.18363372070085893
receive,0.18361069129214402
general,0.18338751803203515
hypersensitivity,0.18321028521390575
contraceptive,0.1830569831909547
four,0.1829968171759944
estimate,0.1829705834064539
followed,0.18242435088718575
thiotepa,0.18187865157665406
injectable,0.18179583933744606
anterior,0.18155918018148204
liver,0.18146729308662782
initial,0.18127709033279363
still,0.18093402152190796
good,0.18078869065468373
bilirubin,0.18011795298064429
presence,0.1800770848432633
aspartate,0.17878056463938302
42,0.1786930468567123
worsening,0.17851013084069564
ci,0.17835422674086612
might,0.17819525839678046
symptoms,0.17793956560292423
dependency,0.17774684403948668
biopsies,0.17702260670191167
subcutaneously,0.17698659224576246
edema,0.17655638254167383
plasma,0.17647984174532008
evolution,0.1759007892833556
samples,0.1758399713059877
signed,0.17583003712543313
several,0.17574590105529625
il,0.1753771023821286
stopped,0.17524560978655185
anakinra,0.17518742450694896
older,0.17516203086389187
children,0.17490342008369023
medicinal,0.1733952317832522
absolute,0.17334851859456119
doses,0.1724488704326833
despite,0.17225648005976765
independent,0.17222871600396972
exclusion,0.1721512660779666
role,0.17210404886726186
required,0.1719383003651266
second,0.171886711575318
lymphoblastic,0.1717608820362274
cd20,0.1716792764939908
pr,0.17141819031818245
method,0.17135377967032342
female,0.17117486679419458
acronym,0.1709703129506064
tract,0.17061595419526887
single,0.17058110889698397
procedure,0.17055951125774316
equivalent,0.17031038811357124
since,0.1700219723480692
promising,0.1697994087995
device,0.16962801240332226
2016,0.16878675104660204
5mg,0.16860834890129567
manifestations,0.1683975111696
globulin,0.16824799455183637
proportion,0.16778019386979592
persistent,0.16754424247575644
association,0.1673168269128691
2012,0.16709034680985724
coherence,0.1670293961955843
transferase,0.16604673634369313
amino,0.16604673634369313
funding,0.16528621691280046
steroids,0.16446067625749866
appendix,0.1644168001372471
alanine,0.16413893699469753
immunomodulatory,0.16411600361569162
twice,0.16405554170881667
responses,0.16375670129486422
autoimmune,0.16364360806799955
grfs,0.16355251541782062
replacement,0.16348809599366923
benefits,0.1632440067727112
emergency,0.16320653257987938
abstinence,0.162974638026084
reduce,0.16294516933626585
dysfunction,0.16277668967139253
board,0.16275506257624395
date,0.16252317180908096
95,0.16244098338504753
initiation,0.16231748716712477
value,0.16222020192979406
asthenia,0.16212622388437856
correlation,0.1617665545310584
vs,0.16171433644928904
cubic,0.16168860824271458
chimerism,0.1616196828816286
exposed,0.16149766218331382
would,0.1612951689115219
psychiatric,0.16119006110088635
head,0.1604523962641138
mmhg,0.16042106172512005
costs,0.16027791596037336
recommended,0.16010032935128696
reaction,0.15986952829119735
impact,0.15956320064457774
could,0.15955143957555268
fraction,0.15911191019828058
given,0.1590828104868094
expression,0.15902812367289115
solution,0.15887439068110695
well,0.1587711837827991
23,0.15837869186648965
usual,0.1583699162302086
planned,0.15803017832523802
mean,0.1574175201422095
past,0.15734184213516825
whether,0.15695795512093136
late,0.15689050892126555
dosage,0.15682080969304313
place,0.1566815209613845
allows,0.15633438139087158
small,0.15592349210347217
advanced,0.1553214263980566
33,0.15531026211897853
individuals,0.15513676095520543
stenosis,0.15475695406498927
continued,0.15474288907082695
umbilical,0.15443623743181287
inferiority,0.15419739238100366
recipient,0.15381220304595453
childbearing,0.153244614426179
low,0.15291366772299733
course,0.1528440486180073
hopital,0.15262664715614166
power,0.15251399526268544
double,0.15251259219572952
mds,0.15134126796706387
cd8,0.15131473188396047
interventions,0.1512561940497247
normal,0.1512510627551935
180,0.15113171981878518
context,0.15082487969805025
resolution,0.15062858668965917
insurance,0.15045962034615595
previously,0.15003439620132175
myeloid,0.14997034474458779
pneumonia,0.14950669654349838
moreover,0.14927755381951371
recent,0.14861361746038004
methotrexate,0.14805782415854904
disorder,0.14785607633523218
respectively,0.14771200770494003
able,0.14738813762781036
sexual,0.14706810834781522
enrolled,0.14691650991912214
legal,0.14623776288249923
lines,0.14612102488271156
highly,0.14604680209876966
cumulative,0.1456776551140522
left,0.14554508672503338
excluded,0.14548743001227982
prevent,0.14528777469931325
for,0.1452343824318181
aims,0.14519188010461054
hormonal,0.14494356708192654
analyses,0.14482661542957642
european,0.1446770357664118
maximum,0.14447100379092911
tissue,0.14438341745501332
multiple,0.14421634305802353
bacteria,0.14409044777436164
neurological,0.14406626886318727
biologic,0.1439784977551111
blinded,0.14366011095833503
participate,0.14329327055289875
derived,0.14285987084711096
described,0.14263900607755106
interferon,0.14260598380505354
involved,0.1424664284134593
reducing,0.14234911961711635
biopsy,0.1419743967136311
security,0.14193318565183113
pathway,0.14192894928942762
vessel,0.1419273935850524
mutations,0.14182417958351937
clearance,0.141724869491942
measures,0.14162787850272274
screening,0.14138959395327322
serious,0.14134920008510635
adaptive,0.1413483829903205
demonstrate,0.14130111596039138
measured,0.1408534241430608
min,0.14084089831331006
written,0.14062231066851724
visits,0.14057108683574746
take,0.14049312702445085
26,0.1404731226696933
shortening,0.14044510358971163
hôpitaux,0.1400138731469175
laboratory,0.13967717286998813
dr,0.13930464201703985
weight,0.13925672806131204
upper,0.13909213397412618
addition,0.13906354400031032
yes,0.13896045713550953
allow,0.13865089672094077
program,0.13852085518236298
institute,0.13833726145263242
improve,0.13811265895730815
ebv,0.1380227320037364
2020,0.13797779844870647
part,0.13790163352247925
injections,0.1378790112858279
terminology,0.13774455611424644
performance,0.13751713643894042
aml,0.1374036752942878
reactions,0.1372672434310766
ric,0.13717025587753373
setting,0.13704551807192766
interest,0.13704117081558054
surgery,0.13699232460098043
2014,0.1369081738773537
see,0.13665917602271294
cervical,0.13645979527948923
80mg,0.13636932439187466
remains,0.13632177666688503
bayesian,0.13595054459934966
carried,0.13562193389865948
medicine,0.13547673280626552
limit,0.1353635183587668
regimens,0.13500279603755255
entry,0.1349288679994283
withdrawal,0.13480567649829164
et,0.1346728112729137
provide,0.1344251234493253
baltimore,0.13410966974402444
published,0.13336311886316637
difference,0.13335457890802888
optical,0.13325271016576837
lariboisiere,0.13308589631356704
anaemia,0.13273920255133664
among,0.13255011938240033
curative,0.1325376055615547
diabetes,0.13251077416660467
sources,0.13244084080098462
intravenously,0.13237405008470482
step,0.1323663329601448
already,0.13224534504183696
retrospective,0.13214114727550152
characteristics,0.1313880803335578
inclusions,0.13122061814269367
cord,0.13081043086034522
products,0.13070006721651817
chest,0.13017277329984892
length,0.12995897878346602
alone,0.12969774396195
pressure,0.12954742902289906
male,0.12934906218287978
severity,0.1291993173185455
200,0.12907117123559228
inactive,0.1290181732736407
schedule,0.1289650186312418
differences,0.12889764293467013
acts,0.12861937186843406
inferior,0.12844408771289775
centres,0.12832749825194503
tablet,0.1282918641007236
hbv,0.12819908308053468
dna,0.1279862541201424
hemoglobin,0.12777829697377913
combined,0.1275535620981793
thymocyte,0.12728725591261067
lymphocytes,0.12725934492604474
biologics,0.12724054110461744
summary,0.12711043522796367
measurement,0.12708714394977344
approved,0.12706874405119223
sided,0.1270507651160368
committee,0.12701766999609118
therefore,0.12690712976158824
found,0.12670192591548463
form,0.12663287517670838
rejection,0.1264861872997834
medication,0.12641587603070414
point,0.1263532743928296
approximately,0.126194245189295
recipients,0.1260930506469975
scope,0.12599402434358223
measure,0.12584029935042892
situation,0.12576775253623648
strong,0.12576653161082238
enrolments,0.12568733696964618
onset,0.12535495161856805
enzyme,0.12503264959569788
interim,0.12497016296754462
forms,0.12494548739522954
tel,0.12491826547992767
indication,0.12489799067933265
characterization,0.12489458580842465
experienced,0.12483635239154406
decrease,0.12475517739369245
occurs,0.12472104174025225
fever,0.12465099835294659
cost,0.12452016277691841
exploratory,0.1244906412150694
immunosuppressants,0.12432801885279901
right,0.1243043658577905
practitioner,0.12422896280337108
missing,0.12422896280337108
breastfeeding,0.12388800334364483
target,0.12376839315274779
give,0.1235899064249709
2018,0.12349550064893272
abnormal,0.12264602137671649
blindness,0.12212925989888411
malignancy,0.12212126856936863
improved,0.12206273740915215
lymphocyte,0.12198632370285495
eligibility,0.12182866961496835
5xuln,0.12154927585415984
partner,0.12150705516064297
development,0.12139855173131975
eyes,0.12125892023786272
practical,0.12113277153714071
103,0.12107761838739277
pneumonitis,0.12097579523259402
stopping,0.12065680824094185
azathioprine,0.12064883139706037
parenteral,0.12055097173065123
detected,0.12037614591475478
error,0.12004277441067876
potentially,0.11977006734508253
procedures,0.11976943090783188
vaccine,0.11936789913716987
alpha,0.11921604134632667
frequent,0.11911523994045847
greater,0.11908847716803297
diseases,0.11908657747867635
young,0.11871845274105672
segment,0.11852888320885083
poorly,0.11846159519293249
adequate,0.11818820772347904
outside,0.1180249198136834
open,0.1180160374504486
lead,0.11798308574491684
pan,0.11778455234503232
unwilling,0.11748410986682248
stay,0.11746438942250095
