word,tfidf
code,0.31018353243914154
participants,0.30638848640970384
data,0.2750039540629408
sponsor,0.23734917165579691
necessary,0.2225148484273096
persons,0.20273575078932654
investigators,0.1909487699440445
ensure,0.1714642015824073
information,0.17057207277321643
quality,0.1636099473539015
french,0.14444028645028895
identity,0.14378355766338474
confidentiality,0.14378355766338474
professional,0.14378355766338474
personal,0.13535281415526176
articles,0.124176708891105
strictly,0.12407341297565662
identifying,0.12407341297565662
sent,0.11843371238585404
browser,0.11764109263367843
accessed,0.11764109263367843
entered,0.11110547637625184
initials,0.11110547637625184
relating,0.10715431120624891
web,0.10715431120624891
article,0.10715431120624891
1121,0.10151461061644632
public,0.10151461061644632
responsible,0.10067050267747413
collected,0.09742284180818597
obtained,0.09352592813585853
particular,0.09191654592291115
shown,0.09191654592291115
permission,0.09149862760397211
conditions,0.08900593937092384
medicinal,0.08900593937092384
accordance,0.08900593937092384
products,0.08406116496142807
shall,0.0791163905519323
13,0.07878561079106669
report,0.07793827344654879
set,0.07440863241378522
investigational,0.07440863241378522
subject,0.0701444461018939
recorded,0.07003165403650373
writing,0.0653561625742658
indicating,0.064282067323445
health,0.06265912877383462
electronic,0.05933729291394923
written,0.05933729291394923
given,0.05845370508491158
enrolment,0.0525237405273778
encoded,0.052284930059412635
accompanied,0.05075730530822316
concerning,0.0506598777402567
participant,0.04814676215009631
entry,0.04814676215009631
order,0.045253815225547216
specific,0.04177275251588974
staff,0.03921369754455947
publique,0.035015827018251865
agreed,0.03461342086647038
sante,0.03461342086647038
carried,0.03461342086647038
dedicated,0.03383820353881544
biomedical,0.030638848640970384
la,0.030638848640970384
involving,0.030638848640970384
access,0.029668646456974614
forms,0.029668646456974614
documents,0.02819850294901287
identification,0.0262618702636889
database,0.026142465029706317
human,0.024367438967602347
consent,0.023381482033964632
site,0.022558802359210293
team,0.021884891886407416
storage,0.019779097637983075
processing,0.019606848772279736
parties,0.019606848772279736
january,0.019606848772279736
coded,0.019606848772279736
crfs,0.019606848772279736
duplicate,0.019606848772279736
coordinating,0.01691910176940772
nationale,0.01691910176940772
chapter,0.01691910176940772
investigator,0.015587654689309755
missing,0.014834323228487307
paper,0.014834323228487307
statistical,0.014834323228487307
et,0.013924250838629913
individuals,0.01313093513184445
person,0.01313093513184445
protection,0.01313093513184445
clearly,0.013071232514853159
libertés,0.013071232514853159
facilitate,0.013071232514853159
computer,0.013071232514853159
informatique,0.013071232514853159
urc,0.013071232514853159
commission,0.013071232514853159
collecting,0.013071232514853159
cleanweb,0.013071232514853159
paris,0.011690741016982316
medications,0.011690741016982316
required,0.011690741016982316
hospital,0.011690741016982316
experimental,0.011690741016982316
archived,0.011279401179605146
register,0.011279401179605146
copies,0.011279401179605146
confirm,0.011279401179605146
transmitted,0.011279401179605146
file,0.011279401179605146
