word,tfidf
analysis,0.2272777532603025
month,0.20086465526418806
week,0.18747367824657551
95,0.17146312398756125
analyses,0.16544687402308542
test,0.15072103637262166
arms,0.14739812412965794
estimated,0.13837374918294418
arm,0.1363666519561815
intent,0.1356580492516015
endpoints,0.13123157477260286
primary,0.1267970623452214
response,0.12440466494248138
bayesian,0.12234055858211564
probability,0.11961987013700132
estimator,0.11678346793956342
interquartile,0.11678346793956342
interim,0.11430874932504084
randomized,0.1124842069479453
endpoint,0.1124842069479453
median,0.112145512033606
treat,0.11130062434280293
rate,0.11005028052604121
competing,0.10780012425190469
compared,0.1071278161409003
efficacy,0.10177142533385529
characteristics,0.1004806909150811
confidence,0.09881678056424596
described,0.09625999943161334
range,0.09175541893658673
design,0.09024374946713751
exact,0.08983343687658725
ci,0.08914671807962384
statistical,0.08835707008708352
data,0.08612630649864095
12,0.08612630649864095
percentages,0.08534176503275788
incidence,0.08302405750919772
safety,0.0813415116931609
set,0.08121937452042376
sided,0.08085009318892852
cohort,0.07816202353857388
kaplan,0.07751888528662942
gray,0.07635842134509915
group,0.07416431948494083
risks,0.07364294102229796
model,0.07177192208220079
24,0.07177192208220079
summary,0.07136532583956745
included,0.06963308049158519
effect,0.06963308049158519
posterior,0.06937952467946078
binomial,0.06796697699006424
events,0.06698712727672074
computed,0.06617874960923417
sample,0.06617874960923417
beta,0.06317062462699626
secondary,0.06220233247124069
adverse,0.06220233247124069
survival,0.06220233247124069
meier,0.06201510822930354
means,0.06201510822930354
models,0.06016249964475834
stage,0.058920298877495156
summarized,0.05839173396978171
informative,0.057771930441554604
tests,0.057771930441554604
intervals,0.057771930441554604
event,0.05741753766576063
difference,0.05715437466252042
16,0.05624210347397265
criteria,0.05624210347397265
20,0.055025140263020605
disease,0.055025140263020605
quantitative,0.054263219700640596
log,0.054263219700640596
hazard,0.053900062125952344
categorical,0.053900062125952344
inclusion,0.05263274286028058
cumulative,0.05113812469804458
counts,0.050885712666927645
presented,0.050885712666927645
linear,0.04940839028212298
significance,0.04940839028212298
cox,0.04940839028212298
following,0.04784794805480053
measures,0.04784794805480053
observed,0.04784794805480053
inference,0.04757688389304497
combination,0.04757688389304497
planned,0.04757688389304497
distribution,0.04757688389304497
rank,0.04757688389304497
toxicity,0.04545555065206051
phase,0.04545555065206051
considered,0.04545555065206051
ii,0.04545555065206051
05,0.045121874733568754
sas,0.044916718438293625
disposition,0.044916718438293625
random,0.04417853504354176
strategy,0.04417853504354176
methods,0.04417853504354176
end,0.043063153249320474
comparison,0.04285112645636012
size,0.04285112645636012
experimental,0.04285112645636012
type,0.04285112645636012
use,0.04285112645636012
given,0.04285112645636012
error,0.042635386907646185
censored,0.042635386907646185
analysed,0.04211374975133084
continuous,0.040780186194038545
intolerance,0.040780186194038545
rules,0.040780186194038545
follow,0.04067075584658045
distributions,0.04042504659446426
logrank,0.04042504659446426
general,0.03910562476909291
criterion,0.03910562476909291
inclusions,0.03875944264331471
versus,0.03827835844384042
graft,0.03827835844384042
pt,0.03738183734453533
observations,0.036097499786854996
stopping,0.036097499786854996
iqr,0.0359333747506349
priors,0.0359333747506349
greater,0.035885961041100395
stop,0.03488349837898324
org,0.03488349837898324
estimates,0.03488349837898324
baseline,0.034816540245792595
stopped,0.03398348849503212
compare,0.03398348849503212
similarly,0.03398348849503212
