word,tfidf
m12,0.316493813584769
m6,0.242798073689904
m3,0.21665058883099125
response,0.2138955859712898
week,0.1762601493025151
m24,0.17301661809300709
12,0.17230477758798346
treatment,0.14853860136895125
criteria,0.1197238749979348
m1,0.11953135935502966
rate,0.118830881095161
24,0.11586010906778196
grade,0.10991856501302391
m0,0.10971785537605327
baseline,0.10309555902599941
incidence,0.10309555902599941
assessed,0.10100624893088685
relapse,0.0950647048761288
inclusion,0.09209393284874978
16,0.0897929062484511
days,0.08912316082137074
following,0.08318161676661269
disease,0.08318161676661269
events,0.08021084473923368
score,0.07981591666528987
estimated,0.07844245457673822
gvhd,0.07724007271185465
remission,0.07724007271185465
trsae,0.07700758602709354
evaluated,0.07649025347090278
month,0.07649025347090278
endpoint,0.07649025347090278
survival,0.07426930068447563
primary,0.07426930068447563
complete,0.07426930068447563
48,0.07316459027651571
infusion,0.07316459027651571
compared,0.07316459027651571
priors,0.07250824202906699
m9,0.07173859774588098
analysis,0.0712985286570966
overall,0.06832775662971757
adverse,0.06832775662971757
safety,0.06832775662971757
informative,0.0675186802314174
21,0.06723638963720419
hospitalization,0.06651326388774156
post,0.06535698460233855
progression,0.06535698460233855
severe,0.062386212574959514
improvement,0.05976567967751483
22,0.05976567967751483
bilag,0.059078845202490224
changes,0.059078845202490224
mrss,0.05775568952032015
beta,0.05603032469767016
w25,0.05577557079158999
arm,0.05347389649282245
cells,0.05347389649282245
toxicity,0.05347389649282245
lesions,0.05347389649282245
life,0.05347389649282245
36,0.05321061111019324
cdeis,0.0529427153936268
quality,0.05050312446544342
acute,0.05050312446544342
w48,0.05019801371243099
mean,0.049884947915806166
prednisone,0.049884947915806166
analyses,0.048559614737980795
ctcae,0.048559614737980795
normalization,0.04812974126693346
troubles,0.04812974126693346
weeks,0.0475323524380644
health,0.0475323524380644
failure,0.0475323524380644
function,0.046559284721419084
100,0.046559284721419084
msc,0.046559284721419084
proteinuria,0.04641909265909946
models,0.04482425975813612
cardiac,0.04456158041068537
cell,0.04456158041068537
disappearance,0.04331676714024011
endpoints,0.04323362152703201
parameters,0.04323362152703201
actg,0.04219917514463587
questionnaire,0.04219917514463587
prevalence,0.04219917514463587
follow,0.041590808383306345
