word,tfidf
treatment,0.20381319029534628
inclusion,0.1874144278577897
criteria,0.16521996353983145
active,0.15695958333089885
contraception,0.15561128614613007
history,0.1384437793747312
infection,0.13821814054511988
disease,0.13353277984867515
informed,0.13283890280767202
consent,0.12588187698272874
methods,0.1231258933443236
positive,0.11193326843063375
therapy,0.11010597636645145
carcinoma,0.10981498595574808
women,0.1064872591086042
pregnancy,0.1062711222461376
days,0.10073525497356195
hiv,0.09868032779998492
hepatitis,0.09868032779998492
abstinence,0.0967632424434701
following,0.09604989427711721
cell,0.09604989427711721
childbearing,0.09488493057690858
age,0.09425959446790211
use,0.09178886863323969
participation,0.08729413613075589
contraceptive,0.08729413613075589
donor,0.08667917288422772
weeks,0.08667917288422772
sexual,0.08356825483754235
pregnant,0.08349873890767955
tb,0.08349873890767955
uln,0.08319317117859704
18,0.07867617311420545
female,0.07590794446152686
failure,0.07496577114311587
potential,0.07496577114311587
effective,0.07364030817804852
uncontrolled,0.07364030817804852
included,0.07343109490659175
min,0.07320999063716538
severe,0.0726230907948935
visit,0.0708085558027849
heart,0.0708085558027849
pulmonary,0.07069469585092658
creatinine,0.07069469585092658
intrauterine,0.07037326723161462
willing,0.07037326723161462
insurance,0.07037326723161462
written,0.0698822637900215
vaccine,0.06831715001537417
subject,0.06818601669897806
known,0.06774908352380464
oral,0.06774908352380464
systemic,0.06559504975022638
basal,0.06452175279229783
situ,0.06452175279229783
past,0.06452175279229783
hypersensitivity,0.06452175279229783
50,0.06325236940200402
bone,0.06185785886956076
live,0.061576608827662783
child,0.061576608827662783
10,0.06090968905378165
agent,0.06072635556922149
having,0.060318399387557516
received,0.060318399387557516
hormonal,0.05989908324858986
negative,0.05891224654243882
requiring,0.05769586028375066
marrow,0.05769586028375066
coverage,0.057178279625686876
ecog,0.05693095834614515
eligible,0.056571356401445984
30,0.0562243283573369
test,0.0562243283573369
renal,0.05596663421531688
skin,0.05507332117994381
old,0.0532436295543021
signed,0.0532436295543021
mmhg,0.0531355611230688
tuberculosis,0.0531355611230688
cervix,0.0531355611230688
curatorship,0.05277995042371096
mm3,0.05277995042371096
uveitis,0.05245078207613697
cardiac,0.05153896766089216
bilirubin,0.04991590270715822
partner,0.04934016389999246
malignancy,0.04934016389999246
nyha,0.04838162122173505
progestogen,0.04838162122173505
aged,0.047129797233951054
clearance,0.047129797233951054
adequate,0.047129797233951054
investigational,0.047129797233951054
involvement,0.046853606964447424
medical,0.046853606964447424
diagnosis,0.04658817586001434
unable,0.045544766676916114
highly,0.045544766676916114
insufficiency,0.045544766676916114
receiving,0.044583164764716424
mg,0.04451092661622505
vaccines,0.04398329201975914
hcv,0.04398329201975914
cns,0.04326044901287046
duration,0.042168246268002675
organ,0.04196062566090957
alat,0.04174936945383977
ml,0.04123857257970717
clinically,0.04123857257970717
legal,0.03993272216572658
male,0.03993272216572658
health,0.03982556591978031
chronic,0.03982556591978031
evidence,0.03982556591978031
103,0.039584962817783224
iud,0.039584962817783224
ius,0.039584962817783224
security,0.039584962817783224
month,0.039338086557102726
previous,0.039338086557102726
asat,0.03795397223076343
breastfeeding,0.03795397223076343
treated,0.03748288557155793
infectious,0.036715547453295874
cancer,0.036715547453295874
serum,0.036715547453295874
function,0.036715547453295874
psychiatric,0.03660499531858269
dl,0.03660499531858269
investigator,0.03534734792546329
respiratory,0.03534734792546329
pressure,0.03534734792546329
transdermal,0.03518663361580731
injectable,0.03518663361580731
sterilization,0.03518663361580731
hbsag,0.03518663361580731
bearing,0.03518663361580731
anti,0.035140205223335566
total,0.035140205223335566
acute,0.035140205223335566
device,0.034158575007687084
squamous,0.034158575007687084
significant,0.03409300834948903
usual,0.03409300834948903
confirmed,0.03409300834948903
ventricular,0.03327726847143881
breast,0.03327726847143881
transplantation,0.03279752487511319
treatments,0.03279752487511319
considered,0.03279752487511319
risk,0.03279752487511319
transplant,0.03279752487511319
12,0.03279752487511319
presence,0.031470469245682184
cyclophosphamide,0.031470469245682184
performance,0.031470469245682184
able,0.031470469245682184
absence,0.031470469245682184
30ml,0.030788304413831392
seropositivity,0.030788304413831392
reproductive,0.030788304413831392
permitted,0.030788304413831392
available,0.030454844526890824
associated,0.030454844526890824
grade,0.030454844526890824
specific,0.030454844526890824
hcg,0.030363177784610746
ovulation,0.030363177784610746
excipients,0.030363177784610746
indication,0.030363177784610746
ray,0.030363177784610746
checked,0.030363177784610746
virus,0.02994954162429493
social,0.02994954162429493
interventional,0.02994954162429493
medicinal,0.02994954162429493
planned,0.02994954162429493
chest,0.02994954162429493
immunosuppressive,0.02945612327121941
hypertension,0.02945612327121941
combined,0.02945612327121941
procedures,0.02945612327121941
detected,0.02945612327121941
meet,0.02945612327121941
baseline,0.02884793014187533
normal,0.02884793014187533
antibody,0.02884793014187533
selection,0.02884793014187533
matched,0.02884793014187533
period,0.02811216417866845
syndrome,0.02811216417866845
current,0.02811216417866845
fraction,0.02662181477715105
fever,0.02662181477715105
150,0.02662181477715105
men,0.02662181477715105
agents,0.02662181477715105
ejection,0.02662181477715105
rna,0.0265677805615344
feeding,0.0265677805615344
substance,0.0265677805615344
lifestyle,0.0265677805615344
abnormalities,0.0265677805615344
condom,0.0265677805615344
affiliated,0.0265677805615344
preferred,0.0265677805615344
