word,tfidf
investigator,0.40860746864712066
sponsor,0.2575316715343405
sae,0.24781349525002574
participant,0.22365882494368708
pregnancy,0.21752240844145299
department,0.19258353358829278
adverse,0.16676110379845924
report,0.1627488802408871
documents,0.1621026865455414
follow,0.14452628995866468
reports,0.14270578388197236
data,0.13768480877718942
event,0.13682962362950502
crf,0.13005284766735453
safety,0.12742258700497655
email,0.12523607553152658
treatment,0.10347740286981315
initial,0.10000130153732165
reason,0.09698451331784529
subject,0.08999055730966699
information,0.08808407021149385
aphp,0.08728606198606076
possible,0.08494734216611192
fr,0.08312958284386739
sent,0.08035859674907181
participation,0.08035859674907181
consent,0.07945974741172722
state,0.0668124619546638
french,0.06559225154598516
file,0.06511817322769613
assessment,0.06328370092864606
complete,0.06157333063327725
additional,0.060718145485592845
methodology,0.059406856341878
participants,0.05914055467260956
hospital,0.05839812761584772
monitored,0.058309057705888415
medical,0.05815259004253963
signed,0.05709428567034907
following,0.05558703459948641
protection,0.05483942342369251
reference,0.05265404948969876
written,0.0522351975281917
resolved,0.051378902782164754
week,0.050739356780982445
inclusion,0.049600738565695565
centers,0.04849225665892264
84,0.04816772135827946
lost,0.04710676361152485
center,0.046237160925858396
reasons,0.046237160925858396
outcome,0.04532481282727353
kg,0.044469627679589126
woman,0.04433577751672927
amended,0.04335094922245151
collected,0.04308058594611717
emergency,0.04295028446933148
personal,0.04295028446933148
criteria,0.04212323959175901
analysis,0.0419040722365359
soon,0.04174535851050887
99,0.04174535851050887
collecting,0.04174535851050887
pregnant,0.04156479142193369
reaction,0.041302249208337624
provide,0.04086074686471207
termination,0.040179298374535904
44,0.040179298374535904
igg,0.040179298374535904
requests,0.04013976779856621
schedule,0.04008747717279828
reporting,0.04008747717279828
transplant,0.039338516793482686
relating,0.038793805327138116
initials,0.038534177086623565
centres,0.038534177086623565
procedure,0.03762814649811388
arm,0.03762814649811388
source,0.037336507819968216
visit,0.037336507819968216
contacted,0.03692858637468092
monitor,0.03692858637468092
recruitment,0.03692858637468092
acronym,0.03692858637468092
disease,0.03677296135042947
discontinuation,0.03655961561579501
completed,0.0354218151112519
sponsors,0.03532299566273827
dr,0.03532299566273827
carry,0.03532299566273827
mr,0.03463732618494475
test,0.034207405907376254
mg,0.034207405907376254
terminated,0.03371740495079562
product,0.03333376717910721
useful,0.033251833137546954
001,0.033251833137546954
cases,0.032798844959562236
use,0.03254977604817742
exposure,0.03254977604817742
item,0.032111814238852975
list,0.031866340090149166
date,0.03164185046432303
withdrawal,0.03159242969381926
centre,0.03159242969381926
acceptable,0.03158407292402289
national,0.031183201554648682
considered,0.030786665316638626
care,0.030635083339461102
tc,0.030506223526910323
permanently,0.030480847042751374
ap,0.030480847042751374
tests,0.03036930088848355
left,0.03010791874241942
previous,0.02967773698510294
33,0.02967773698510294
hp,0.029095353995353585
level,0.029076295021269814
explicit,0.028900632814967676
sfgm,0.028900632814967676
drci,0.028900632814967676
et,0.02872039063074478
laboratory,0.02872039063074478
evaluation,0.02872039063074478
section,0.027957353117960885
addition,0.027957353117960885
17,0.027763044276386623
visits,0.027763044276386623
various,0.027709860947955797
congenital,0.027709860947955797
primary,0.027365924725901002
followed,0.027365924725901002
permission,0.027295042103025025
processing,0.027295042103025025
effort,0.027295042103025025
attempts,0.027295042103025025
computer,0.027295042103025025
detailed,0.026882070305731625
included,0.02680569792202846
questions,0.02672498478186552
avoid,0.02672498478186552
events,0.026510739578216598
falls,0.026324367900558008
paris,0.0258483515676703
cnil,0.025689451391082377
network,0.025689451391082377
health,0.025655554430532187
general,0.02551021274632618
withdrawn,0.024938874853160216
monitoring,0.024891005213312143
10,0.024800369282847783
phase,0.024800369282847783
provided,0.024731504681273095
sign,0.024295440710786837
governing,0.02408386067913973
situations,0.02408386067913973
order,0.023945184135163375
appropriate,0.023933658858953984
hla,0.023933658858953984
randomized,0.023933658858953984
design,0.023656221869043828
examination,0.023656221869043828
agency,0.023553381805762424
regulation,0.023553381805762424
regulations,0.023553381805762424
father,0.023553381805762424
days,0.02308999898747897
comply,0.023080668675247495
accordance,0.023080668675247495
