word,tfidf
treatment,0.2450020365462401
disease,0.15750130920829722
cell,0.1407303364685248
10,0.1341677819181791
inclusion,0.1334386091903629
gvhd,0.1327094364625467
msc,0.12897229918089545
uveitis,0.10774900944226708
transplantation,0.10718839098898005
criteria,0.10448388794401656
days,0.10281335462208291
severe,0.1020841818942667
al,0.09993542624123132
transplant,0.09697997279955338
et,0.09632108419839026
mg,0.09187576370484003
cells,0.08968824552139146
12,0.08895907279357528
risk,0.08822990006575908
week,0.0865257197036387
anti,0.08531320915449432
randomized,0.08489315895451345
use,0.08407687857995083
acute,0.08385486369886193
kg,0.08093817278759717
efficacy,0.07999547670713768
bd,0.07673035520888716
month,0.07673035520888716
therapy,0.07583396369288384
arm,0.07510479096506764
stem,0.0750977944597619
active,0.07437561823725146
primary,0.07437561823725146
response,0.07364644550943528
refractory,0.07364644550943528
donor,0.07291727278161908
duration,0.07218810005380288
survival,0.07145892732598669
relapse,0.07145892732598669
allogeneic,0.07101639258694875
rate,0.06927140914253813
safety,0.06854223641472193
weeks,0.06708389095908955
hsct,0.06635471823127335
phase,0.06562554550345717
post,0.06562554550345717
added,0.06434324687539322
infection,0.0634380273200086
sponsor,0.06318222096685883
analysis,0.06197968186437621
secondary,0.06125050913656002
m12,0.061110672738437226
versus,0.060511359008452
haplo,0.05979216368092764
endpoint,0.059588467343071945
evaluate,0.05867768146274133
risks,0.05788562117381111
regimen,0.057760842689885995
included,0.05713962621938406
chronic,0.05687547276966288
marrow,0.056323345844821425
follow,0.0554171273140305
design,0.055010326371319994
effect,0.054690785095696165
group,0.05468795458621431
following,0.053229609130581924
expected,0.053176648825609324
oral,0.053176648825609324
16,0.05305822434657091
atg,0.052824479824750824
grade,0.052500436402765735
period,0.052500436402765735
conditioning,0.052500436402765735
year,0.052500436402765735
prophylaxis,0.05225981005275399
incidence,0.05142566359744565
age,0.05134297127989866
ii,0.05104209094713335
adalimumab,0.05060938322288302
matched,0.05060938322288302
ptcy,0.04971715748211843
24,0.04958374549150097
30,0.04958374549150097
m6,0.04950929373418799
data,0.04885457276368478
associated,0.04885457276368478
total,0.04885457276368478
cyclophosphamide,0.04816054209919513
effects,0.04816054209919513
20,0.048125400035868585
reduced,0.04767561618847732
failure,0.0473962273080524
graft,0.04571170097550724
ssc,0.04571170097550724
overall,0.045208709124603834
hla,0.04489542060094461
paris,0.04489542060094461
infectious,0.04489542060094461
rituximab,0.044890889889894335
informed,0.044890889889894335
scientific,0.044890889889894335
infusion,0.044079140226381985
consent,0.044079140226381985
reported,0.04375036366897144
life,0.04375036366897144
prospective,0.04350251279685362
hospitalization,0.04326285985181935
events,0.04302119094115525
methods,0.04246673868264282
compared,0.042446579477256725
36,0.042446579477256725
skin,0.042446579477256725
justification,0.04243916283270616
immune,0.04229201821333907
40,0.04229201821333907
immunosuppressive,0.04217458355134533
18,0.0416302991026941
adverse,0.04156284548552287
objectives,0.04143096456843202
m3,0.041257744778489994
unrelated,0.040833672757706684
injection,0.040833672757706684
leukemia,0.04039519045422122
pd,0.04039519045422122
fludarabine,0.04034090600563466
effective,0.04034090600563466
21,0.04034090600563466
site,0.04016553305937914
ap,0.04016553305937914
50,0.040104500029890494
hospital,0.03999773835356884
free,0.03999773835356884
sct,0.03999773835356884
objective,0.03942406723277933
investigator,0.03942406723277933
remission,0.039375327302074305
systemic,0.039375327302074305
vasculitis,0.039375327302074305
endpoints,0.03918145797900621
multicenter,0.03898419385175034
contraception,0.03898419385175034
treated,0.03864615457425811
test,0.03864615457425811
19,0.03864615457425811
high,0.03864615457425811
history,0.03850722845992399
complete,0.03791698184644192
hp,0.037802854644121545
participation,0.037802854644121545
bone,0.03759038968706866
care,0.03754889722988095
stage,0.03754889722988095
prednisone,0.03754889722988095
main,0.03718780911862573
iv,0.03718780911862573
saa,0.0369631418220344
participants,0.03667355091421333
treosulfan,0.03667355091421333
function,0.03591633648075569
randomization,0.035729463662993344
publique,0.035216319883167216
recently,0.035216319883167216
tocilizumab,0.03510005610619306
anemia,0.03510005610619306
specific,0.035000290935177154
evidence,0.035000290935177154
increased,0.035000290935177154
cd,0.034839873368502666
100,0.03428377573163043
funding,0.034225131316698514
busulfan,0.034225131316698514
compare,0.03418054576895642
negative,0.03392303459564733
comparing,0.03392303459564733
best,0.033541945479544776
placebo,0.033541945479544776
quality,0.033541945479544776
visit,0.0334674953570678
host,0.033144771654745615
13,0.033144771654745615
mycophenolate,0.033006195822791996
abstinence,0.03285612606403058
acronym,0.03285612606403058
involvement,0.032812772751728586
m24,0.03210899754053482
carcinoma,0.03210899754053482
cases,0.03210899754053482
statistical,0.03210899754053482
22,0.032089357049936665
activity,0.03208360002391239
globulin,0.031896158605977554
2019,0.031896158605977554
mortality,0.031834934607942546
score,0.031834934607942546
major,0.031834934607942546
received,0.031834934607942546
insurance,0.03148712081136264
tnf,0.0313544272960962
potential,0.0313544272960962
renal,0.031172518277081326
national,0.031172518277081326
positive,0.031172518277081326
atlg,0.031073223426324015
women,0.031073223426324015
pregnancy,0.030714819398348754
showed,0.030714819398348754
infections,0.03062525456828001
population,0.03020237385881729
covid,0.03020237385881729
11,0.03020237385881729
adult,0.03020237385881729
doi,0.030118115558694696
health,0.02989608184046382
administration,0.02989608184046382
il,0.029533480190719955
coordinating,0.029533480190719955
monitoring,0.02938609348425466
25,0.02938609348425466
investigational,0.029338840731370663
mofetil,0.029338840731370663
groups,0.029166909112647632
complications,0.029166909112647632
hematopoietic,0.029166909112647632
intensity,0.029001675197902414
ist,0.028749110306026757
sexual,0.028749110306026757
centre,0.02856981310969203
baseline,0.02856981310969203
ref,0.02842200195851533
contraceptive,0.028352140983091155
agents,0.027965901083691614
organ,0.0277535327351294
long,0.0277535327351294
ks,0.0277535327351294
therapeutic,0.0277535327351294
48,0.0277535327351294
antibiotic,0.0277535327351294
identical,0.0277535327351294
treatments,0.02770856365701525
60,0.02770856365701525
lung,0.027505163185659997
sample,0.027505163185659997
26,0.027380105053358816
sars,0.026979390929199057
retinal,0.026979390929199057
observed,0.026979390929199057
ocular,0.026979390929199057
term,0.02693725236056677
80,0.02693725236056677
antibodies,0.02693725236056677
assess,0.02693725236056677
prevalence,0.026930126969480814
controlled,0.026930126969480814
monoclonal,0.026930126969480814
human,0.026588324412804662
benefit,0.026250218201382867
cancer,0.02612097198600414
requiring,0.02612097198600414
hiv,0.02598946256783356
hepatitis,0.02598946256783356
department,0.02598946256783356
tb,0.02598946256783356
promising,0.02598946256783356
demonstrated,0.02598946256783356
centers,0.02598946256783356
similar,0.025894352855270013
medicinal,0.025894352855270013
myeloid,0.025894352855270013
pulmonary,0.02567148563994933
aplastic,0.02567148563994933
donors,0.02567148563994933
70,0.025521045473566675
cryoglobulinemia,0.025521045473566675
reduction,0.02530469161144151
drugs,0.024858578741059217
ric,0.024808123360204763
agent,0.024808123360204763
cardiac,0.024791872745750485
product,0.024754646867093996
improvement,0.024754646867093996
hours,0.024754646867093996
intrauterine,0.024642094548022936
centres,0.024642094548022936
sources,0.024642094548022936
yes,0.024642094548022936
interventions,0.024642094548022936
higher,0.02448841123687888
behcets,0.024062700017934292
center,0.02383780809423866
28,0.02382280462684841
haploidentical,0.02382280462684841
changes,0.02382280462684841
confirmed,0.02367213086231625
inflammation,0.02367213086231625
corticosteroids,0.02367213086231625
experimental,0.02367213086231625
17,0.02367213086231625
pregnant,0.023626784152575964
benefits,0.023626784152575964
hypersensitivity,0.023626784152575964
end,0.023333527290118103
retrospective,0.02327308929535499
laherparepvec,0.02292096932138333
biological,0.02292096932138333
talimogene,0.02292096932138333
